text,is_recruitment,cat_reason,source_file,label,source
Chuyên nhận chở xà bần rác và giá hạ khách nào cần thì liên hệ 0768524328,0,Quảng cáo dịch vụ vận chuyển rác và khách hàng.,content2_step1.csv,,
Tìm xác điện thoại gấp,0,"Không phải tin tuyển dụng, có thể là yêu cầu tìm kiếm vật phẩm.",content2_step1.csv,,
:fire:vẫn cần ít xác điện thoại,0,Tin nhắn có thể là quảng cáo cho dịch vụ bán điện thoại cũ.,content2_step1.csv,,
":heart_eyes::heart_eyes:E Nhận thu mua quần áo giày dép túi xách phụ kiện vvv thanh lý + new tận nhà ( GIÁ CAO )
:green_heart:   không kén chọn miễn đồ đẹp..không quá cũ và không lỗi  thời là đượcThu tận nhà, đưa tiền tươi tận tay :heart_eyes::heart_eyes:Nhận sang shop , xã mẫu , tồn kho sll nhỏ tren 20cai dưới 40tuoi
:round_pushpin:Em thu quanh đà nẵng  ạ 
Mọi người có thì ib hoặc gọi cho e ạ jb e liền khi cần",0,"Tin đăng bán hàng thanh lý quần áo, giày dép, phụ kiện.",content3_step1.csv,,
":telephone_receiver:TUYỂN_DỤNG:selfie:
NHÀ HÀNG TUẤN MẬP SÀI GÒN - CHI NHÁNH ĐÀ NẴNG CẦN TUYỂN DỤNG: 
Ưu tiên: hộ khẩu Quảng Nam - Đà Nẵng",1,"Tin đăng có từ khóa 'Tuyển dụng', mô tả vị trí làm việc cụ thể.",content2_step1.csv,,
"Demand Forecast Staff
PHÚC LỢI Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương MÔ TẢ CÔNG VIỆC Responsibility: Analyzing historical sales data, market trends, and other relevant factors to create accurate predictions of future customer demand, collaborating with cross-functional teams to gather insights, and utilizing forecasting models to optimize inventory levels and support sales and operations planning by proactively identifying potential risks and opportunities in the market; essentially ensuring the right amount of product is available at the right time to meet customer needs. Key responsibilities may include: Data Analysis: Analyzing historical sales data, market trends, promotional activities, and other relevant data to develop accurate demand forecasts. Model Development: Creating and maintaining statistical forecasting models using advanced techniques to predict future demand patterns. Collaboration: Working closely with sales, marketing, operations, and supply chain teams to gather market insights, customer feedback, and align demand forecasts with production/shipment plans. Trend Identification: Monitoring market dynamics, economic factors to identify potential demand shifts and adjust forecasts accordingly. Sales & Operations Planning (S&OP): Participating in S&OP meetings to present demand forecasts and collaborate on inventory management strategies. Risk Assessment: Performing scenario analysis to identify potential risks and opportunities impacting demand and develop contingency plans. Forecast Monitoring: Regularly monitoring forecast accuracy, identifying deviations from actual demand, and taking corrective actions to improve future forecasting. Reporting and Communication: Presenting demand forecasts and insights to key stakeholders through clear and concise reports and presentations. Process Improvement: Identifying areas for improvement in the demand planning process and implementing new methodologies or tools to enhance forecast accuracy. YÊU CẦU CÔNG VIỆC Strong analytical skills with proficiency in data manipulation and statistical analysis techniques  Expertise in forecasting methodologies (e.g., time series analysis, moving average, exponential smoothing)  Excellent communication and collaboration skills to work effectively with cross-functional teams  Proficiency in demand planning software and tools  Understanding of supply chain dynamics and inventory management principles  Business acumen and ability to interpret market trends and economic factors  ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh 18A Đường Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Hồ Chí Minh, Vietnam THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: Không giới hạn tuổi Lương: 12 Tr - 16 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/demand-forecast-staff.35C5C6CD.html
"Cần Tuyển Thợ Quảng Cáo
Thợ chính :
biết hàn và cắt sắt
Soi ốp alu
Làm chữ và Led.
Thợ phụ
Biết hàn sơ2
Biết cắt sắt
Biết cầm khoan bắn vít
Lương tháng : 28 ngày
Có thưởng khi lm tốt công việc
Ngày làm 8 tiếng
Hỗ trợ xăng xe 300k/ tháng
Liên hệ : 0898633339
Địa chỉ : 98 trường chinh - tp. Vinh",1,Tin đăng tuyển dụng thợ quảng cáo với yêu cầu kỹ năng cụ thể và điều kiện làm việc.,content1_step1.csv,,
"GIÁM SÁT SẢN XUẤT(MỚI)
Phúc lợi Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Phụ cấp thâm niên Nghỉ phép năm CLB thể thao ● Phối hợp với Trưởng phòng sản xuất/Quản lý vận hành để xây dựng mục tiêu và thực hiện các yêu cầu từ BOD. ● Tổ chức quy trình làm việc để đáp ứng năng suất, thông số kỹ thuật và thời hạn ● Giám sát sản xuất để giải quyết các vấn đề liên quan ● Giám sát và đánh giá hiệu suất của nhân viên sản xuất như năng suất, chất lượng, an toàn và tuân thủ ● Hướng dẫn công nhân mới/Trưởng nhóm cách vận hành máy móc, sắp xếp vật liệu, kiểm tra chất lượng và tuân thủ các yêu cầu ● Theo dõi và báo cáo về sản xuất, tổ chức lịch ca, Công việc đang tiến hành, vận hành lao động và sản xuất ● Làm việc chặt chẽ với nhóm QEHS, Bảo trì, Kế toán, Nhân sự… để đáp ứng yêu cầu về kinh doanh, các chứng chỉ và hoạt động xã hội. ● Duy trì dữ liệu trong sản xuất và báo cáo cho Quản lý sản xuất/Quản lý nhà máy YÊU CẦU CÔNG VIỆC Nói/viết tiếng Anh là một lợi thế Tốt nghiệp đại học chuyên ngành kinh tế, công nghiệp thực phẩm… Kỹ năng giao tiếp và lãnh đạo tốt, khả năng giải quyết vấn đề và làm việc nhóm Thành thạo tin học văn phòng MS Office Ưu tiên ứng viên có kinh nghiệm làm việc trong nhà máy sản xuất ĐỊA ĐIỂM LÀM VIỆC Gia Lai Lô F5, Khu Công nghiệp Trà Đa, Xã Trà Đa, Thành phố Pleiku, Gia Lai THÔNG TIN KHÁC Bằng cấp: Cao đẳng Hình thức: Nhân viên chính thức Độ tuổi: Không giới hạn tuổi Lương: 10 Tr - 20 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển JOB TAGS / SKILLS: giám sát sản xuất giám đốc sản xuất manufacturing manager quản đốc sản xuất production supervisor",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/giam-sat-san-xuat.35C5FFFC.html
"Showroom ô tô MG Vinh gấp 02 nhân viên dọn dẹp vệ sinh đi làm ngay, hỗ trợ cơm trưa, lương thỏa thuận. LH P.HCNS: 0919.817.686",1,Tin tuyển dụng nhân viên dọn dẹp vệ sinh,content1_step1.csv,,
Em cần tìm việc cho chị sinh năm 1979. Ai có thì liên hề sđt : 0981684044 ạ,0,"Tin tìm người làm việc cho người thân, không phải quảng cáo tuyển dụng.",content1_step1.csv,,
":boom: 𝐁𝐋𝐀𝐂𝐊 𝐅𝐑𝐈𝐃𝐀𝐘 :boom:
:gift: 𝐍𝐠𝐚̀𝐲 đ𝐞𝐧 𝐭𝐨̂́𝐢 - 𝐫𝐞̉ 𝐯𝐨̂ đ𝐨̂́𝐢 :handbag:
:point_right: Điện Thoại, Laptop, Tablet 𝐆𝐢𝐚̉𝐦 Sâu Nhất Thị Trường
--------------------
:tada: LỄ HỘI MUA SẮM HOT NHẤT CUỐI NĂM
:ballot_box_with_check: Điện thoại 𝐆𝐢𝐚̉𝐦 đến 20%.
:ballot_box_with_check: Laptop 𝐆𝐢𝐚̉𝐦 đến 30%.
:ballot_box_with_check: Đồng hồ 𝐆𝐢𝐚̉𝐦 đến 50%.
:ballot_box_with_check: Phụ kiện 𝐆𝐢𝐚̉𝐦 đến 50%.
--------------------
:calling: MUA HÀNG TẠI ĐÂY :point_down:
:globe_with_meridians: Địa chỉ : TGDĐ 23 Nguyễn Văn Thoại - ĐN
:globe_with_meridians: Vị trí shop trên map: https://maps.apple/p/1FQI~PiTW_ahSf
:calling: Liên hệ: 0971011121 Bích",0,Quảng cáo giảm giá sản phẩm điện tử dịp Black Friday,content2_step1.csv,,
":blossom: TRI ÂN THẦY CÔ – TRAO GỬI NGÀN YÊU THƯƠNG :blossom: 
Giá chỉ #15k,25k,50k,60K 
Ngày 20/11 đã đến, tặng một bó hoa tươi thay lời cảm ơn chân thành.
Thanh lịch – trang nhã – chuẩn món quà tri ân cực ý nghĩa :bouquet::sparkles:
---------------------
Hãy ghé ngay hôm nay để săn đồ giá rẻ và dễ thương tại Đồng giá 15K - Làng Đại Học Đà Nẵng! 
:house_with_garden:Địa chỉ: 60 Trần Hưng Đạo - Điện Bàn - Quảng Nam (cách Trường đại học CNTT & TT Việt Hàn 500m  
#20thang11 #donggia #dienban #danang",0,Quảng cáo bán hàng tại cửa hàng Đồng giá 15K.,content2_step1.csv,,
"Quán lẩu 52 Nguyễn sỹ sách cần tuyển 5 nhân viên chạy bàn , lương thỏa thuận bao ăn ở , lễ Tết có thưởng 
Lh 0967237567",1,"Tin đăng tuyển 5 nhân viên chạy bàn với lương thỏa thuận, bao ăn ở và thưởng Tết.",content1_step1.csv,,
"CTY BIA HEINEKEN VN TẠI ĐÀ NẴNG CẦN TUYỂN
:four_leaf_clover:. PG nữ làm việc tại Quán nhậu và Nhà hàng 
Khu vực: THANH KHÊ
 :four_leaf_clover: PG MOBILE: Lương tổng 9trieu
:seedling: Nữ : từ 18 tuổi đến 30 tuổi , ngoại hình dễ nhìn .
:seedling: Chiều cao : từ 1m60
:seedling: Có bằng lái xe máy 
:seedling: Thời gian : từ 16h - 21h hoặc 16h30 - 21h30 ( 5 tiếng )
:seedling: Từ thứ 2 - thứ 7 , CN nghỉ , ngày lễ nghỉ , 12 ngày phép / năm
 :four_leaf_clover:. LƯƠNG THÁNG 13 và các chế độ phúc lợi khác. 
:seedling: QUYỀN LỢI: BHXH- BHTN- BHYT VÀ BHTN
:seedling: L/he cv : c Loan- 0989076717",1,Tin tuyển dụng PG nữ làm việc tại quán nhậu và nhà hàng.,content3_step1.csv,,
"Nữ 2007 muốn tìm việc làm cố định ca sáng từ 7h đến 4h đã có kinh nghiệm làm cafe , bán hàng , quán nhậu .",0,"Mô tả người tìm việc với kinh nghiệm làm cafe, bán hàng, quán nhậu.",content3_step1.csv,,
Có bán xác điện thoại gọi E mua :rocket:,0,Tin đăng bán hàng điện thoại,content3_step1.csv,,
"Trưởng phòng Vận tải hành khách
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Nghỉ phép năm MÔ TẢ CÔNG VIỆC - Xây dựng các chiến lược, kế hoạch ngắn/trung/dài hạn nhằm mở rộng và phát triển mảng vận tải hành khách và báo cáo/đề xuất với Ban lãnh đạo để triển khai các phương án/dự án đã đề ra - Xây dựng các quy trình/ chính sách liên quan tới vận hành mảng vận tải hành khách - Nghiên cứu phát triển luồng tuyến và mở rộng kinh doanh vận tải - Là đầu mối quan hệ và làm việc với cơ quan chức năng: Bảo hiểm, công an, thanh tra.... giải quyết các phát sinh có liên quan - Quản lý chất lượng dịch vụ, lên các phương án và giải pháp nhằm nâng cao chất lượng hoạt động và dịch vụ mảng vận tải hành khách - Tổ chức điều hành công việc của các bộ phận thuộc Phòng vận tải hành khách (BP. Lái xe, BP. Điều hành, BP. Tổng đài, BP. Chăm sóc khách hành, BP. Kinh doanh, BP. Điều phối và các chi nhánh tỉnh). Xây dựng định biên và quản lý nhân sự thuộc quyền (đào tạo, tuyển dụng, đánh giá chất lượng nhân sự của phòng, đề xuất khen thưởng/kỷ luật/điều chuyển,...) - Quản lý, duy trì sử dụng hiệu quả các phương tiện và tài sản khác phục vụ cho hoạt động vận tải hành khách của Công ty. - Phối hợp với phòng kế toán giám sát chi phí cầu đường, xăng dầu định mức cho từng xe - Và các nhiệm vụ khác theo chỉ đạo của Ban lãnh đạo. YÊU CẦU CÔNG VIỆC -          Tốt nghiệp Đại học các chuyên ngành vận tải, kinh tế, kỹ thuật và các ngành có liên quan tới vận tải -          Có kinh nghiệm 8-10 năm king nghiệm trong lĩnh vực vận tải và 2-5 năm kinh nghiệm ở cấp quản lý -          Am hiểu về loại hình kinh doanh vận tải hành khách -          Có kiến thức về kỹ thuật phương tiện, ô tô -          Am hiểu về các luật giao thông đường bộ -          Có kỹ năng quản lý nhân sự, lập kế hoạch công việc, xử lý phát sinh liên quan đến vận tải, giao thông đường bộ -          Trách nhiệm, tích cực trong công việc và có khả năng chịu được áp lực cao QUYỀN LỢI -          Lương: 50.000.000 -70.000.000/đồng/tháng (hoặc thoả thuận theo năng lực) -          Được hưởng các chế độ phúc lợi: BHXH, BHYT, BHTN, thưởng lễ, tết, sinh nhật, hiếu hỉ, nghỉ mát hàng năm. -          Chế độ nghĩ lễ, tết theo quy định -          Được cung cấp trang thiết bị làm việc: Đồng phục, máy tính,… -          Nhiều cơ hội thăng tiến cho nhân sự tâm huyết, gắn bó lâu dài. ĐỊA ĐIỂM LÀM VIỆC Hà Nội số 21 Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Thành phố Hà Nội THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: Không giới hạn tuổi Lương: 40 Tr - 60 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/truong-phong-van-tai-hanh-khach.35C56AE1.html
":tada: TÀ XÌN QUÁN CHIÊU MỘ TUYỂN DỤNG :tada:
:star2: Hãy gia nhập đội ngũ của chúng tôi và cùng mang đến những trải nghiệm tuyệt vời cho khách hàng!
:pushpin: Các vị trí tuyển dụng:
1. Lễ Tân CSKH ( Nữ ) 
Số lượng: 4 
Thời gian làm việc theo ca linh hoạt :
                    16h00 - 00h00
                    17h00-00h00
                    18h00-01h00
Lương : 30k /1h / Lương + tip + thưởng lương tháng không dưới 12tr
:pushpin: Yêu cầu : có ngoại hình - cao 1m6 - Có kỹ năng giao tiếp tốt 
:woman_teacher: Mô tả công việc : Nhận Bôking - Đón khách hướng dẫn khách - Oder món - Hỏi thăm ý kiến khách hàng . 
:white_check_mark: Quyền lợi : :star_struck: Môi trường làm việc năng đội - vui vẻ - hoà đồng . 
:backhand_index_pointing_right_light_skin_tone: Phúc lợi : Thưởng các dịp lễ - tết ...    
:backhand_index_pointing_right_light_skin_tone: Thưởng doanh thu - nhân viên xuất sắc
:backhand_index_pointing_right_light_skin_tone: Thưởng đạt chỉ tiêu tháng
:backhand_index_pointing_right_light_skin_tone: Hằng tháng có tổ chức tiệc thường xuyên cho nhân viên giao lưu
:backhand_index_pointing_right_light_skin_tone: Tip cao thưởng tự giữ 
:backhand_index_pointing_right_light_skin_tone: Hổ trợ cơm ca 
:round_pushpin: Địa chỉ : Lô 9-10-11 nại nam 7 sau lưng siêu thị lotemart - gần trường đại học kinh tế - kiến trúc - đông á 
Liên hệ trực tiếp hoặc qua zalo
:phone: : :zero::eight::nine::nine::eight::five::seven::seven::seven::nine: ( Hải )",1,"Tin đăng có tiêu đề 'TÀ XÌN QUÁN CHIÊU MỘ TUYỂN DỤNG' và mô tả chi tiết về các vị trí tuyển dụng, yêu cầu, quyền lợi.",content2_step1.csv,,
":car::car:XE GHÉP DUY NAM:car::car:
Ưu đãi Sinh Viên CHỈ TỪ 130K
:four_leaf_clover::four_leaf_clover:𝐇𝐮𝐞̂́ - Đ𝐚̀ 𝐍𝐚̆̃𝐧𝐠 - 𝐇𝐨̣̂𝐢 𝐀𝐧:four_leaf_clover::four_leaf_clover:
Hotline &zalo:
:phone: 0777 499 799
:phone: 0777 498 498
:diamond_shape_with_a_dot_inside:Bao xe giá chỉ từ 700k 
:diamond_shape_with_a_dot_inside:Đón trả tận nơi.
:diamond_shape_with_a_dot_inside:Ưu đãi Sinh Viên.
:diamond_shape_with_a_dot_inside:Wifi, khăn lạnh, nước suối miễn phí.
:diamond_shape_with_a_dot_inside:Nhận hàng hoá giao tận nơi giá ưu đãi
:green_heart:Uy tín- Chất Lượng- Tận Tâm!
:four_leaf_clover::four_leaf_clover:𝐇𝐮𝐞̂́ - Đ𝐚̀ 𝐍𝐚̆̃𝐧𝐠 :four_leaf_clover::four_leaf_clover:
:diamond_shape_with_a_dot_inside: BẢNG GIÁ GHÉP 
       - 160K/ vé - xe 4c 
       - 150K/ vé - xe 7c 
:diamond_shape_with_a_dot_inside: BẢNG GIÁ BAO XE 
       - 700K - xe 4c
       - 900K - xe 7c
------------------------
#xeghepduynam 
#xeghéphuếđànẵng
#đưađóntậnnơi
#xetiệnchuyến
0777499799",0,,content3_step1.csv,,
"Bên em nhận Bốc Vác, Tời vật liệu giá hợp lí
sdt 0375373315",0,"Tin đăng quảng cáo dịch vụ bốc vác vật liệu, không phải tuyển dụng.",content1_step1.csv,,
"Bên e khai trương cs mới chương trình mua 2 tặng 1
Địa chỉ: 53 phan liêm
Zalo: 0764444449",0,Quảng cáo khai trương cửa hàng,content2_step1.csv,,
"Chuyên Viên Tư Vấn Bảo Hiểm Kênh Liên Kết Ngân Hàng Vietinbank (Thái Bình, Thái Nguyên, Thanh Hóa)
PHÚC LỢI Chế độ bảo hiểm Du lịch nước ngoài Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Phụ cấp thâm niên MÔ TẢ CÔNG VIỆC Đại diện Công ty BHNT Manulife Vietnam làm việc với đối tác Ngân hàng VietinBank Độc quyền tư vấn nguồn khách hàng do Ngân hàng VietinBank giới thiệu Tư vấn về kế hoạch tài chính, giải pháp và các chương trình bảo hiểm Manulife Thu thập thông tin & hồ sơ khách hàng để tạo hợp đồng, chăm sóc khách hàng cũ, nhắc khách đóng phí tái tục, hỗ trợ khách trong quá trình nhận quyền lợi bảo hiểm Xây dựng và duy trì mối quan hệ, hỗ trợ cán bộ nhân viên Ngân hàng, phối hợp tổ chức các sự kiện thúc đẩy doanh số bảo hiểm tại đơn vị Địa điểm: Bố trí công việc tại các chi nhánh hoặc phòng giao dịch phù hợp với nơi ở của ứng viên. Mỗi ứng viên có thể phụ trách 1 đến 2 CN + 3 đến 4 Phòng Giao Dịch theo năng lực Thời gian: 8AM – 5PM, Thứ 2 – Thứ 6 QUYỀN LỢI: - Được làm việc với đối tác Ngân hàng VietinBank - Top 4 Ngân hàng TMCP lớn nhất Việt Nam với mạng lưới hoạt động trên 150 chi nhánh, 1.000 phòng giao dịch toàn quốc. - Thu nhập bao gồm: o Lương hỗ trợ tháng: 6.000.000 - 8.000.000 - 12.000.000 VNĐ - Lương hỗ trợ chưa bao gồm hoa hồng thưởng tháng, quý, thâm niên, du lịch nước ngoài và bảo hiểm sức khỏe Bảo Việt. - Lương 6 - 8 triệu dành cho các tư vấn viên mới, đánh giá tăng chức 6 tháng/lần để lên bậc lương 8 - 12 triệu o Thưởng hoa hồng hấp dẫn: các khoản thưởng tháng, thưởng quý + thưởng thâm niên công tác + thưởng hoa hồng năm 2 + thưởng nóng các chương trình thi đua - Bảo hiểm sức khỏe sau 2 tháng thử việc : Bảo hiểm sức khỏe khám nội/ngoại trú, thai sản, khám răng - Trợ cấp thai sản 2 tháng lương - Cơ hội được thăng tiến lên các vị trí chuyên viên tư vấn cấp cao (IS – PIS) và các vị trí quản lí (SM - RSM - RH), xét thăng tiến 6 tháng/lần dựa trên kết quả công việc - Được tham gia các khóa đào tạo, huấn luyện chuyên sâu về sản phẩm bảo hiểm, nghiệp vụ tư vấn, kỹ năng mềm nâng cao. - Cơ hội đi du lịch, hội nghị trong và ngoài nước khi đạt doanh số (Anh, Pháp, Mỹ, Nhật, Singapore, Dubai, Úc, ...) - Được hưởng các chương trình ưu tiên dành cho Tư vấn viên xuất sắc YÊU CẦU CÔNG VIỆC Nam, Nữ, tuổi từ 24-40 Tốt nghiệp Cao đẳng trở lên Tối thiểu 2 năm kinh nghiệm tư vấn/sales, ưu tiên kinh nghiệm ngành bảo hiểm/ tài chính/ ngân hàng THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: 24 - 40 Lương: 6 Tr - 12 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,data_viet.csv,1.0,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-bao-hiem-kenh-lien-ket-ngan-hang-vietinbank-thai-binh-thai-nguyen-thanh-hoa.35C5C3DF.html
":mag: [CÔNG VIỆC] chốt đơn, Tư Vấn, xử lý đơn hàng, chăm sóc khách hàng tại Cửa Hàng.
:alarm_clock: Thời gian làm việc: 8h00-16h30 hàng ngày. tuần nghỉ 1 ngày 
:white_check_mark: YÊU CẦU:
. 22-45 tuổi. (không nhận sinh viên)
• Trung thực,Sạch sẻ, siêng năng,
. nam hoặc Nữ
• Xác định công việc có tính cam kết lâu dài
:briefcase: QUYỀN LỢI:
• :moneybag::moneybag:8-12tr/ tháng + thưởng. có sự thăng tiến 
• Môi trường làm việc chuyên nghiệp, cơ hội phát triển bản thân
. Chế độ theo quy định nhà nước 
• hãy gửi CV kèm vài dòng giới thiệu bản thân qua Fb hoặc qua sđt.  0981857730 
:hourglass_flowing_sand: Hạn nộp hồ sơ: đến khi tuyển được người",1,"Mô tả công việc cụ thể (chốt đơn, tư vấn...), yêu cầu tuổi tác, kinh nghiệm, quyền lợi và hướng dẫn ứng tuyển.",content3_step1.csv,,
Ae nào có muốn học việc làm game ibox mình để biết cụ thể mình nhận dạy tại nhà mình bao ae làm ra tiền,0,Tin quảng cáo dịch vụ dạy nghề làm game ibox.,content3_step1.csv,,
":tada: CẦN NỮ PHỤ MÌNH BÁN HÀNG:tada:
            :coffee:CAFE, ĐỒ UỐNG :cup_with_straw:
  Khu Vực ( Hải Châu - Thanh Khê ) 
Độ tuổi: 20 – 35 tuổi
Thời gian làm việc:
Sáng: 8h00 – 11h30
Chiều: 13h30 – 17h00
:money_with_wings:  7tr - 9tr /tháng + thưởng
Ai Thật Sự Cần :point_down: 
:envelope_with_arrow: Nhắn hoặc gọi: 0336641055",1,Tin đăng tìm người bán hàng tại cafe.,content3_step1.csv,,
":boom:[ĐÀ NẴNG_HÀ NỘI_NHẬT BẢN] JOB NGON - MỜI BẠN APPLY NHA
:sparkles: Tham gia dự án triệu đô
:sparkles: Offer cực hấp dẫn, xứng đáng với năng lực
:loudspeaker: TUYỂN GẤP !!!
𝐁𝐔𝐒𝐈𝐍𝐄𝐒𝐒 𝐀𝐍𝐀𝐋𝐘𝐒𝐓 | 𝐜𝐮𝐦 𝐏𝐑𝐄𝐒𝐀𝐋𝐄𝐒 | 𝐌𝐢𝐝𝐝𝐥𝐞 | 𝐉𝐋𝐏𝐓 𝐍𝟐 | 𝐃𝐚 𝐍𝐚𝐧𝐠/𝐇𝐚 𝐍𝐨𝐢/𝐍𝐡𝐚𝐭 𝐁𝐚𝐧
𝐒𝐀𝐋𝐄𝐒 𝐈𝐓 | 𝐀𝐥𝐥 𝐥𝐞𝐯𝐞𝐥 | 𝐉𝐋𝐏𝐓 𝐍𝟐 | 𝐃𝐚 𝐍𝐚𝐧𝐠/𝐇𝐚 𝐍𝐨𝐢/𝐍𝐡𝐚𝐭 𝐁𝐚𝐧
𝐏𝐑𝐎𝐉𝐄𝐂𝐓 𝐌𝐀𝐍𝐀𝐆𝐄𝐑 𝐧𝐨𝐧𝐉𝐏 | 𝐌𝐢𝐝𝐝𝐥𝐞/𝐒𝐞𝐧𝐢𝐨𝐫 | 𝐃𝐚 𝐍𝐚𝐧𝐠
𝐏𝐑𝐎𝐉𝐄𝐂𝐓 𝐌𝐀𝐍𝐀𝐆𝐄𝐑 𝐉𝐏 | 𝐉𝐋𝐏𝐓 𝐍𝟑 | 𝐌𝐢𝐝𝐝𝐥𝐞/𝐒𝐞𝐧𝐢𝐨𝐫 | 𝐃𝐚 𝐍𝐚𝐧𝐠
:envelope_with_arrow: APPLY NOW
Gửi CV về [dprecruitment@dipro.vn] hoặc ib em nhận JD nhé ạ!:rocket:",1,"Tin đăng tuyển dụng với các vị trí Business Analyst, Sales IT, Project Manager.",content4_step1.csv,,
":fire: Đi Càng Đông – Giảm Càng Sâu!
 :beers: Rủ Nhau Đi Nhậu, Coco Giảm Giá Hết Nấc!
 :tada: Tụ Tập Vui Vẻ – Nhận Ưu Đãi Cực Mê!
 :oden: Đi 4 Giảm 10 – Đi 6 Giảm 15!
 :star2: Phố Nướng Coco – Càng Đông Càng Chill!",0,Quảng cáo khuyến mãi cho quán nướng,content2_step1.csv,,
"[TUYỂN NHÂN VIÊN NỮ GIẶT SẤY]
:pushpin: Yêu cầu:
– Nữ, tuổi từ 18–35
– Siêng năng, gọn gàng, thật thà
– Làm việc có trách nhiệm
:clock1: Thời gian làm: 
Ca 1: 8h - 14h 
:moneybag: Lương: thoả thuận
:round_pushpin: Làm tại: 260 Văn Tiến Dũng, Hoà Xuân, Đà Nẵng
:telephone_receiver: Liên hệ: 0708024637",1,"Tin đăng tuyển nhân viên giặt là với yêu cầu cụ thể về tuổi tác, kỹ năng và thông tin liên hệ.",content3_step1.csv,,
Cần tuyển nv làm ca quán lẩu nướng cơm ỏ khu tái định cư khoa đà thời gian từ 4h chiều đến 11h đêm bạn nào làm lh 03994444123,1,Tin đăng tìm người làm ca quán lẩu nướng cơm.,content1_step1.csv,,
nữ 18t cần tìm việc làm có xoay ca khu vực hải châu ạ,0,"Tin đăng tìm việc làm với yêu cầu cụ thể về giới tính, độ tuổi và khu vực.",content3_step1.csv,,
":gear: Automation Testing – Lối đi “nâng job, tăng lương” cho Tester 2025 :gear:
Bạn đang làm Manual Tester và muốn lên level – tăng thu nhập – mở cửa dự án lớn?
Vậy thì Automation Testing là hướng đi đúng đắn! :fire:
:x: Vì sao phải chọn Automation Testing?
:small_blue_diamond: Nhu cầu tuyển dụng tăng mạnh, đặc biệt từ thị trường Nhật – Hàn → Automation Tester đang cực kỳ khát nhân lực.
:small_blue_diamond: Lương cao hơn hẳn so với Manual Tester, đãi ngộ cũng ngon hơn.
:small_blue_diamond: Cơ hội thăng tiến rộng: QA Engineer → Senior → Test Lead nếu có nền tảng automation.
:small_blue_diamond: Công việc thú vị: Viết script, automate flow, phân tích log… chứ không phải lặp đi lặp lại click – check.
:x: Học Automation Testing tại iViettech bạn sẽ nhận được gì?
:small_orange_diamond: Nền tảng lập trình vững + thực hành automation trên Web và Mobile App bằng Selenium, Appium.
:small_orange_diamond: Làm được các mảng nâng cao: Performance Testing, Web API Testing.
:small_orange_diamond: Thực hành dự án thật → Tự viết script automation, chạy test, phân tích log, báo cáo lỗi chuẩn QA.
:small_orange_diamond: Được mentor 1:1 bởi giảng viên giàu kinh nghiệm Automation Testing.
:small_orange_diamond: Từ 2025: được học thêm AI Adoption để dùng AI hỗ trợ lập trình và tăng tốc quy trình test.
:fire: Học xong sẽ làm được gì?
:white_check_mark: Hiểu đúng cách automation hoạt động và vận hành
:white_check_mark: Làm automation trên Web & Mobile một cách chắc tay
:white_check_mark: Thành thạo Selenium – Appium + API test + performance test
:white_check_mark: Có kinh nghiệm project automation bỏ vào CV
:white_check_mark: Tự tin ứng tuyển Automation Tester chính chủ
:white_check_mark: Lợi thế vượt trội khi cạnh tranh với Manual Tester ở các công ty phần mềm lớn
:calling: Đăng ký ngay – Giảm 10% học phí trọn khóa: https://iviettech.vn/dang-ky
:man_technologist: Chi tiết khóa học: https://iviettech.vn/chuong.../11267-automation-testing.html
------------------------------------------------
:round_pushpin: iViettech - Nơi tốt nhất để học lập trình!
:school: Địa chỉ: 92 Quang Trung, Hải Châu, Đà Nẵng
:phone: Hotline: 02363 888 279
:desktop_computer: Website: https://iviettech.vn",0,"Bài viết là quảng cáo khóa học Automation Testing, không phải tin tuyển dụng.",content4_step1.csv,,
